DroidScraper: A Tool for Android In-Memory Object Recovery and Reconstruction
/Users/aaligombe/Desktop/Testing/Mem_Images/com.rg.android.newspaper.main.apk/memory_dump
Address 0x12cc1c08L 0x0 java.lang.Class - [Ljava.lang.Object; 52
Address 0x12cc1c40L 0x0 java.lang.Class - java.util.ArrayList$Itr 28
Address 0x12cc1c60L 0x0 java.lang.Class - [Ljava.lang.Object; 52
Address 0x12cc1c98L 0x0 java.lang.Class - Object cannot be derefenced 0
Address 0x12cc1ca0L 0x12cc1cb0 Cannot Be Resolved 0
Address 0x12cc1ca8L 0x32 java.util.ArrayList 0
Address 0x12cc1cb0L 0x0 java.lang.Class - java.util.ArrayList 20
Address 0x12cc1cc8L 0x0 java.lang.Class - java.util.ArrayList 20
Address 0x12cc1ce0L 0x0 java.lang.Class - Object cannot be derefenced 0
Address 0x12cc1ce8L 0x12cc1cf8 Cannot Be Resolved 0
Address 0x12cc1cf0L 0x32 java.util.ArrayList 0
Address 0x12cc1cf8L 0x0 java.lang.Class - java.util.ArrayList 20
Address 0x12cc1d10L 0x0 java.lang.Class - java.util.ArrayList 20
Address 0x12cc1d28L 0x0 java.lang.Class - Object cannot be derefenced 0
Address 0x12cc1d30L 0x12cc1d40 Cannot Be Resolved 0
Address 0x12cc1d38L 0x32 java.util.ArrayList 0
Address 0x12cc1d40L 0x0 java.lang.Class - java.util.ArrayList 20
Address 0x12cc1d58L 0x0 java.lang.Class - java.util.ArrayList 20
Address 0x12cc1d70L 0x0 java.lang.Class - java.util.ArrayList$Itr 28
Address 0x12cc1d90L 0x0 java.lang.Class - [Ljava.lang.Object; 52
Address 0x12cc1dc8L 0x0 java.lang.Class - java.util.ArrayList$Itr 28
Address 0x12cc1de8L 0x0 java.lang.Class - [Ljava.lang.Object; 52
Address 0x12cc1e20L 0x0 java.lang.Class - java.util.ArrayList$Itr 28
Address 0x12cc1e40L 0x0 java.lang.Class - [Ljava.lang.Object; 52
Address 0x12cc1e78L 0x0 java.lang.Class - Object cannot be derefenced 0
Address 0x12cc1e80L 0x12cc1e90 Cannot Be Resolved 0
Address 0x12cc1e88L 0x32 java.util.ArrayList 0
Address 0x12cc1e90L 0x0 java.lang.Class - java.util.ArrayList 20
Address 0x12cc1ea8L 0x0 java.lang.Class - java.util.ArrayList 20
Address 0x12cc1ec0L 0x0 java.lang.Class - Object cannot be derefenced 0
Address 0x12cc1ec8L 0x12cc1ed8 Cannot Be Resolved 0
Address 0x12cc1ed0L 0x32 java.util.ArrayList 0
Address 0x12cc1ed8L 0x0 java.lang.Class - java.util.ArrayList 20
Address 0x12cc1ef0L 0x0 java.lang.Class - java.util.ArrayList 20
Address 0x12cc1f08L 0x0 java.lang.Class - Object cannot be derefenced 0
Address 0x12cc1f10L 0x12cc1f20 Cannot Be Resolved 0
Address 0x12cc1f18L 0x32 java.util.ArrayList 0
Address 0x12cc1f20L 0x0 java.lang.Class - java.util.ArrayList 20
Address 0x12cc1f38L 0x0 java.lang.Class - java.util.ArrayList 20
Address 0x12cc1f50L 0x0 java.lang.Class - java.util.ArrayList$Itr 28
Address 0x12cc1f70L 0x0 java.lang.Class - [Ljava.lang.Object; 52
Address 0x12cc1fa8L 0x0 java.lang.Class - java.util.ArrayList$Itr 28
Address 0x12cc1fc8L 0x0 java.lang.Class - [Ljava.lang.Object; 52
Address 0x12cc2000L 0x0 java.lang.Class - java.util.ArrayList$Itr 28
Address 0x12cc2020L 0x0 java.lang.Class - [Ljava.lang.Object; 52
Address 0x12cc2058L 0x0 java.lang.Class - Object cannot be derefenced 0
Address 0x12cc2060L 0x12cc2070 Cannot Be Resolved 0
Address 0x12cc2068L 0x32 java.util.ArrayList 0
Address 0x12cc2070L 0x0 java.lang.Class - java.util.ArrayList 20
Address 0x12cc2088L 0x0 java.lang.Class - java.util.ArrayList 20
Address 0x12cc20a0L 0x0 java.lang.Class - Object cannot be derefenced 0
Address 0x12cc20a8L 0x12cc20b8 Cannot Be Resolved 0
Address 0x12cc20b0L 0x32 java.util.ArrayList 0
Address 0x12cc20b8L 0x0 java.lang.Class - java.util.ArrayList 20
Address 0x12cc20d0L 0x0 java.lang.Class - java.util.ArrayList 20
Address 0x12cc20e8L 0x0 java.lang.Class - Object cannot be derefenced 0
Address 0x12cc20f0L 0x12cc2100 Cannot Be Resolved 0
Address 0x12cc20f8L 0x32 java.util.ArrayList 0
Address 0x12cc2100L 0x0 java.lang.Class - java.util.ArrayList 20
Address 0x12cc2118L 0x0 java.lang.Class - java.util.ArrayList 20
Address 0x12cc2130L 0x0 java.lang.Class - java.util.ArrayList$Itr 28
Address 0x12cc2150L 0x0 java.lang.Class - [Ljava.lang.Object; 52
Address 0x12cc2188L 0x0 java.lang.Class - java.util.ArrayList$Itr 28
Address 0x12cc21a8L 0x0 java.lang.Class - [Ljava.lang.Object; 52
Address 0x12cc21e0L 0x0 java.lang.Class - java.util.ArrayList$Itr 28
Address 0x12cc2200L 0x0 java.lang.Class - [Ljava.lang.Object; 52
Address 0x12cc2238L 0x0 java.lang.Class - Object cannot be derefenced 0
Address 0x12cc2240L 0x12cc2250 Cannot Be Resolved 0
Address 0x12cc2248L 0x32 java.util.ArrayList 0
Address 0x12cc2250L 0x0 java.lang.Class - java.util.ArrayList 20
Address 0x12cc2268L 0x0 java.lang.Class - java.util.ArrayList 20
Address 0x12cc2280L 0x0 java.lang.Class - Object cannot be derefenced 0
Address 0x12cc2288L 0x12cc2298 Cannot Be Resolved 0
Address 0x12cc2290L 0x32 java.util.ArrayList 0
Address 0x12cc2298L 0x0 java.lang.Class - java.util.ArrayList 20
